path,source,content_type,frames,width,height,lossy,kb_orig,kb_compressed,compression_ratio,success,error,runtime_s,alignment_accuracy,banding_patch_count,banding_score_mean,banding_score_p95,chist,chist_first,chist_last,chist_max,chist_middle,chist_min,chist_positional_variance,chist_std,color_count_compressed,color_count_original,color_patch_count,composite_quality,compressed_frame_count,deep_perceptual_downscaled,deep_perceptual_frame_count,deltae_max,deltae_mean,deltae_p95,deltae_pct_gt1,deltae_pct_gt2,deltae_pct_gt3,deltae_pct_gt5,disposal_artifacts,disposal_artifacts_delta,disposal_artifacts_max,disposal_artifacts_min,disposal_artifacts_post,disposal_artifacts_pre,disposal_artifacts_std,dither_quality_score,dither_ratio_mean,dither_ratio_p95,duration_diff_ms,edge_sharpness_score,edge_similarity,edge_similarity_max,edge_similarity_min,edge_similarity_std,efficiency,flat_flicker_ratio,flat_region_count,flicker_excess,flicker_frame_ratio,frame_count,fsim,fsim_first,fsim_last,fsim_max,fsim_middle,fsim_min,fsim_positional_variance,fsim_std,gmsd,gmsd_max,gmsd_min,gmsd_std,gradient_region_count,grid_length,has_text_ui_content,kilobytes,lpips_quality_max,lpips_quality_mean,lpips_quality_p95,lpips_t_mean,lpips_t_p95,max_timing_drift_ms,ms_ssim,ms_ssim_max,ms_ssim_min,ms_ssim_std,mse,mse_first,mse_last,mse_max,mse_middle,mse_min,mse_positional_variance,mse_std,mtf50_ratio_mean,mtf50_ratio_min,ocr_conf_delta_mean,ocr_conf_delta_min,ocr_regions_analyzed,palette_distance,posterization_score,psnr,psnr_max,psnr_min,psnr_std,quality_oscillation_frequency,render_ms,rmse,rmse_max,rmse_min,rmse_std,sharpness_similarity,sharpness_similarity_max,sharpness_similarity_min,sharpness_similarity_std,ssim,ssim_first,ssim_last,ssim_max,ssim_middle,ssim_min,ssim_positional_variance,ssim_std,ssimulacra2_frame_count,ssimulacra2_mean,ssimulacra2_min,ssimulacra2_p95,ssimulacra2_triggered,temporal_consistency,temporal_consistency_delta,temporal_consistency_max,temporal_consistency_min,temporal_consistency_post,temporal_consistency_pre,temporal_consistency_std,temporal_pumping_score,text_ui_component_count,text_ui_edge_density,texture_similarity,texture_similarity_max,texture_similarity_min,texture_similarity_std,timing_drift_score,timing_grid_ms,transparency_artifact_score
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,0,48.09,47.05,1.02195749626432,True,,6.31,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,209.5,209.5,72.0,0.7572480874581697,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813236273014061,0.0,0.813236273014061,0.813236273014061,0.813236273014061,0.813236273014061,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,0.41847182206004174,0.23564954682779457,14.0,0.16693787830216542,0.7142857142857143,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1.0,47.0546875,0.0,0.0,0.0,0.18256803788244724,0.5029978901147839,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2857142857142857,6275.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.34456983613705844,0.0,0.34456983613705844,0.34456983613705844,0.34456983613705844,0.34456983613705844,0.0,0.00973411149964899,3.0,0.09901333333333333,1.0,1.0,1.0,0.0,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,20,48.09,36.43,1.3201254658052064,True,,6.27,1.0,0.0,0.0,0.0,0.9999994197567224,0.9999997306678636,0.999999923976522,0.999999923976522,0.999999596461316,0.9999977382711023,1.8071760561726262e-14,6.487977533133833e-07,209.125,209.5,72.0,0.7564263794945928,8.0,0.0,8.0,0.10672971606254578,0.048072801540709205,0.1044495552778244,0.0,0.0,0.0,0.0,0.8132569599181306,2.0686904069644463e-05,0.8132569599181306,0.8132569599181306,0.8132569599181306,0.813236273014061,0.0,0.0,0.0,0.0,0.0,100.0,0.9835184543361866,0.9910313901345291,0.9794691303710221,0.0033100927446591964,0.457279880187575,0.23564954682779457,14.0,0.16704480477741784,0.7142857142857143,8.0,0.9653221964836121,0.9659844636917114,0.9877335429191589,0.9877335429191589,0.9661679267883301,0.9339702129364014,0.00010423687833909726,0.013721193009064882,0.14678926300257444,0.2063102275133133,0.08895229548215866,0.029414707737269292,0.0,1700.0,1.0,36.4267578125,0.0008323591900989413,0.0002850409291568212,0.0006342436550767158,0.1827663006260991,0.5031480640172955,0.0,0.9995029013836689,0.9998791611923685,0.9993803664913671,0.00014515540158480513,0.958663884550333,1.0640933513641357,0.2815866768360138,1.2098044157028198,1.0421600341796875,0.2815866768360138,0.13236328866497793,0.2677279471655401,1.045909768725403,1.0022201277738567,0.012666666666666665,-0.16999999999999998,11.0,0.0031996012455090097,0.0,0.963436219093442,1.0,0.9460730370462173,0.015290356184718709,0.2857142857142857,6238.0,0.9645178390674006,1.0999110944539199,0.5306474129174793,0.16843165578680552,0.9908722169660577,0.9920411457179256,0.9891427212492953,0.000863984720018419,0.9988910941481685,0.9987360603302912,0.9997052030604912,0.9997052030604912,0.9988048918008804,0.9986137201694936,1.9494841855832075e-07,0.0003149024110317456,8.0,1.0,1.0,1.0,1.0,0.3448688810840987,0.0002990449470402501,0.3448688810840987,0.3448688810840987,0.3448688810840987,0.34456983613705844,0.0,0.009746773433533348,3.0,0.09901333333333333,0.9999718989409754,0.9999874015192199,0.9998870560025099,3.2280512631551137e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,40,48.09,32.0,1.5027924436170537,True,,6.37,1.0,0.0,0.0,0.0,0.9999974825758959,0.9999975935839513,0.9999996810557115,0.9999996810557115,0.9999988833427671,0.9999887006987345,7.397068992986014e-13,3.3762502164292988e-06,209.25,209.5,72.0,0.751625201344039,8.0,0.0,8.0,0.2690827250480652,0.11645265434506452,0.2690827250480652,0.0,0.0,0.0,0.0,0.8129366213682412,0.0002996516458197984,0.8129366213682412,0.8129366213682412,0.8129366213682412,0.813236273014061,0.0,0.0,0.15148165050217371,0.7422600874606505,0.0,100.0,0.9646422786790673,0.9769510715729883,0.9584845405719262,0.005138711602545473,0.475907032217451,0.23636363636363636,14.0,0.16704381917204175,0.7142857142857143,8.0,0.9299176782369614,0.9528965353965759,0.9776784181594849,0.9776784181594849,0.9229492545127869,0.8929226994514465,0.0005006958554526856,0.023782508908099565,0.21219099313020706,0.26512351632118225,0.12534858286380768,0.04195017792921819,0.0,1700.0,1.0,31.9990234375,0.0016159291844815016,0.0009979321766877547,0.001505949709098786,0.18282030882047756,0.5028797224164006,0.0,0.9980448476251652,0.9986317453012321,0.9976436330809437,0.000266849860222359,4.42236065864563,5.398600101470947,1.3377599716186523,5.398600101470947,4.828106880187988,1.3377599716186523,3.2220451797675707,1.2228317989767756,1.028942844469736,0.965344823461396,-0.017333333333333333,-0.10000000000000002,11.0,0.0021330674970060064,0.0,0.8395151970058481,0.9373404309558039,0.816159842101755,0.03761833759957138,0.2857142857142857,6340.0,2.0724838103928027,2.323488777995484,1.1566157406929287,0.3566111528056285,0.9739247203079103,0.9775874225779486,0.9694249680348322,0.002101892209507407,0.9956414994922389,0.9959490210770101,0.9969950614368934,0.9969950614368934,0.99529092808052,0.994726267952388,4.923730358709681e-07,0.0006114447029539513,8.0,0.9666089855625,0.9651362555,0.96836504885625,1.0,0.34562715354808377,0.001057317411025327,0.34562715354808377,0.34562715354808377,0.34562715354808377,0.34456983613705844,0.0,0.009722994709780837,3.0,0.09901333333333333,0.9999355984312372,0.9999856164217749,0.9998648183275158,3.516035068766258e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,60,48.09,29.54,1.6281576511043512,True,,6.32,1.0,0.0,0.0,0.0,0.999994486026006,0.9999929624891768,0.9999993706918435,0.9999993706918435,0.9999957452524508,0.9999891719212508,6.8836270719233855e-12,2.8304034707023815e-06,209.125,209.5,72.0,0.7439795842421414,8.0,0.0,8.0,0.5349012017250061,0.20072238380089402,0.5349012017250061,0.0,0.0,0.0,0.0,0.8136412772929709,0.0004050042789098818,0.8136412772929709,0.8136412772929709,0.8136412772929709,0.813236273014061,0.0,0.0,0.0,0.0,0.0,100.0,0.9427564870070166,0.9670020120724346,0.933641975308642,0.009611966204019383,0.48592932495011365,0.23423423423423423,14.0,0.16723594197205133,0.7142857142857143,8.0,0.9424709975719452,0.9468596577644348,0.98003751039505,0.98003751039505,0.9409687519073486,0.9070083498954773,0.000295760062974024,0.018396688047580743,0.17684635799378157,0.23516090214252472,0.11175378412008286,0.03142504858432727,0.0,1700.0,1.0,29.53515625,0.0027841804549098015,0.0019330961149535142,0.002705961256287992,0.1827578472771815,0.5029462844133374,0.0,0.9966485125681084,0.9996302718702601,0.9954619508008414,0.0013776911054517189,10.795487135648727,13.007719993591309,2.7655866146087646,13.007719993591309,11.809412956237793,2.7655866146087646,20.903114534020272,3.108615999680741,1.008766613196907,0.9465725861899613,-0.005999999999999983,-0.1399999999999999,11.0,0.004266134994012013,0.0,0.7632221487381013,0.8742586176262614,0.7397758362001473,0.04226912489248309,0.2857142857142857,6294.0,3.2302993546423706,3.606621687062743,1.663005296025471,0.6005440991682546,0.947435493864976,0.9524420546924826,0.9438770274530801,0.002641816023467771,0.9928346833007546,0.9961513403703629,0.9991488227340382,0.9991488227340382,0.9914356066681494,0.9902701094966813,1.007963854997996e-05,0.0029040557541781323,8.0,0.9072654723593749,0.886154014875,0.9690946190812498,1.0,0.3473745933819952,0.002804757244936784,0.3473745933819952,0.3473745933819952,0.3473745933819952,0.34456983613705844,0.0,0.009696301240732256,3.0,0.09901333333333333,0.9999392454240698,0.9999753601923416,0.9998555034640522,3.3521234086844065e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,80,48.09,27.55,1.7455512229705779,True,,6.34,1.0,0.0,0.0,0.0,0.9999928263064729,0.9999956971682826,0.9999990668912864,0.9999990668912864,0.9999939637081867,0.9999757296822336,4.489154974961104e-12,6.712502180056836e-06,209.0,209.5,72.0,0.7381352782582852,8.0,0.0,8.0,0.7567508816719055,0.2875017863051552,0.7567508816719055,0.0,0.0,0.0,0.0,0.810688659601357,0.0025476134127039307,0.810688659601357,0.810688659601357,0.810688659601357,0.813236273014061,0.0,6.707081258484126,0.08232296853789682,0.40338254583569405,0.0,100.0,0.9246045439408304,0.9562775772162053,0.9160771258149535,0.012251994180604802,0.49484043436718694,0.24397590361445784,14.0,0.1677085621016366,0.7142857142857143,8.0,0.9031500071287155,0.8912420868873596,0.9615083336830139,0.9615083336830139,0.9007297158241272,0.8656453490257263,0.0009690445478251301,0.024948645662975222,0.24375923909246922,0.28783470392227173,0.16568271815776825,0.03232565006959073,0.0,1700.0,1.0,27.548828125,0.00598575733602047,0.004928287700749934,0.005828569550067186,0.18328698857554368,0.503303940594196,0.0,0.9923802515152054,0.9979597421190154,0.9908398814737125,0.0022743614757123848,20.98682540655136,25.64385414123535,5.151973247528076,25.64385414123535,23.336612701416016,5.151973247528076,83.99129529904475,6.171904621985968,1.0071481131821538,0.9738668121659287,-0.008333333333333304,-0.30999999999999994,11.0,0.005332668742515016,0.0,0.7058876285437237,0.8202213508846035,0.6808194153079252,0.043606838985685445,0.2857142857142857,6311.0,4.500102925744812,5.063976119733915,2.2697958603204995,0.8578455946464594,0.9102601872597852,0.9311925078408693,0.9025075299696462,0.008275070550892659,0.9838512302376679,0.9865148021413166,0.9955243110204308,0.9955243110204308,0.9815979855304581,0.9805751847513472,3.325431972003522e-05,0.004725011401132955,8.0,0.861793386,0.8402674689999999,0.9264906287750001,1.0,0.3507736398929276,0.006203803755869153,0.3507736398929276,0.3507736398929276,0.3507736398929276,0.34456983613705844,0.0,0.009741886854210432,3.0,0.09901333333333333,0.9998926732401848,0.9999799140829366,0.9998054965840639,5.282765119419082e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,100,48.09,25.98,1.851063829787234,True,,6.55,1.0,0.0,0.0,0.0,0.9999837620913428,0.9999841912387024,0.999999116043168,0.999999116043168,0.9999829302373267,0.9999700913434846,5.403558039359919e-11,7.498395008307784e-06,208.875,209.5,72.0,0.7374365743071538,8.0,0.0,8.0,1.060827374458313,0.3909514557647829,1.060827374458313,8.333333333333332,0.0,0.0,0.0,0.8146116654122303,0.0013753923981693061,0.8146116654122303,0.8146116654122303,0.8146116654122303,0.813236273014061,0.0,4.806732688305488,0.10079823183446983,0.4939113359889017,0.0,100.0,0.8980393352821207,0.9405940594059405,0.8873818331278257,0.016408887099497168,0.5037552694710209,0.23564954682779457,14.0,0.16821582743099756,0.7142857142857143,8.0,0.9040406346321106,0.8953549861907959,0.9596867561340332,0.9596867561340332,0.8994621634483337,0.8693558573722839,0.0008647163436903168,0.023636309612192177,0.23335848189890385,0.27605465054512024,0.16521015763282776,0.0289391103393948,0.0,1700.0,1.0,25.978515625,0.00686279684305191,0.0055996326700551435,0.006707324273884296,0.18394467334396072,0.5028407424688336,0.0,0.9942179142824504,0.9989792643901306,0.9928194040927047,0.0019019513665308387,32.56761509180069,40.085906982421875,7.784613132476807,40.085906982421875,36.692840576171875,7.784613132476807,210.06356643934737,9.734624521948673,1.0727229785440435,1.0049729704730332,-0.06966666666666665,-0.48999999999999994,11.0,0.0063992024910180184,0.0,0.6679993975439066,0.7843686630219162,0.6420177299822996,0.0444761150687316,0.2857142857142857,6515.0,5.6024503464747335,6.331343221025209,2.7900919577097825,1.0863540891835552,0.8753940397855686,0.9025469155591644,0.8654027890405029,0.010816983865162652,0.9877336472647198,0.989423223010948,0.997719831827932,0.997719831827932,0.9856909022805124,0.9846657269848983,2.5273231328186827e-05,0.004001091440866468,8.0,0.868079682609375,0.847030585125,0.9156475023937499,1.0,0.3524422717027641,0.00787243556570566,0.3524422717027641,0.3524422717027641,0.3524422717027641,0.34456983613705844,0.0,0.00970502132415927,3.0,0.09901333333333333,0.9999051603170308,0.9999757292493092,0.9998251015855992,3.975101513969435e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,140,48.09,23.58,2.0389217837770692,True,,6.9,1.0,0.0,0.0,0.0,0.999984592220715,0.9999880011312916,0.9999983292709829,0.9999983292709829,0.9999817750201407,0.9999778439243072,4.660868338768937e-11,6.321963708473458e-06,208.25,209.5,72.0,0.714687579926634,8.0,0.0,8.0,1.6595079898834229,0.6462001805969825,1.6595079898834229,19.444444444444446,0.0,0.0,0.0,0.8155796722191304,0.0023433992050694297,0.8155796722191304,0.8155796722191304,0.8155796722191304,0.813236273014061,0.0,5.169610275790352,0.09762305294397729,0.47835295942548817,0.0,100.0,0.7962299657493964,0.8215418394730422,0.7843470863462356,0.012999377116990158,0.5108034287070871,0.2345679012345679,14.0,0.16723619954926625,0.7142857142857143,8.0,0.8895576745271683,0.8853840827941895,0.9562326073646545,0.9562326073646545,0.8828580975532532,0.8523855209350586,0.0011566347472569622,0.027388285125609292,0.24269543960690498,0.285169392824173,0.16922661662101746,0.030369456870841534,0.0,1700.0,1.0,23.5849609375,0.02004733681678772,0.01648672722512856,0.019857994746416807,0.1829648039170674,0.5005164474248883,0.0,0.986594602350147,0.996621714508469,0.9834937593056081,0.0041852864469811915,76.42896890640259,83.16191101074219,16.763599395751953,88.98872375488281,87.00898742675781,16.763599395751953,1039.7722579887325,22.92354163313298,1.078663425869235,0.9663059149312619,-0.09266666666666665,-0.87,11.0,0.011731871233533036,0.0,0.5945069759806005,0.7177426142760013,0.5727490931896626,0.04677993197543091,0.2857142857142857,6868.0,8.573860857675815,9.433383473329323,4.094337479465017,1.7081799962583322,0.7851949829206801,0.8379887192025178,0.7596181955542473,0.022476572437536604,0.9728889259437966,0.9782994390417699,0.9930394315732459,0.9930394315732459,0.9687330335152857,0.966544236643856,9.995383123079199e-05,0.00829922417603273,8.0,0.7031631250625,0.6654741774999999,0.81678580539375,1.0,0.35761222820306243,0.013042392066003994,0.35761222820306243,0.35761222820306243,0.35761222820306243,0.34456983613705844,0.0,0.009929460800115378,3.0,0.09901333333333333,0.9998629157337534,0.999978301109161,0.9997854651530848,5.1857755955323155e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i6.cmail19.com_ei_i_BB_5DC_A14_csimport_TSP47-Tenth-birthday_300-x-2501.161650.gif,real,,8,300,250,200,48.09,20.87,2.3045818317966957,True,,6.48,1.0,0.0,0.0,0.0,0.9999781622139623,0.9999722531029358,0.9999958106983367,0.9999958106983367,0.999973638965947,0.9999722531029358,1.16496292723595e-10,7.738606201049722e-06,207.125,209.5,72.0,0.6745347133575833,8.0,0.0,8.0,2.5379412174224854,1.0216801379962515,2.43776273727417,51.388888888888886,18.055555555555554,0.0,0.0,0.7628233176594923,0.05041295535456869,0.7628233176594923,0.7628233176594923,0.7628233176594923,0.813236273014061,0.0,20.891068713535415,0.8188570783507249,1.7998279697009418,0.0,99.96015812897522,0.6878494749577306,0.740473061760841,0.6668354430379747,0.021809321579929136,0.5146154588704827,0.38652482269503546,14.0,0.1720861549888338,0.7142857142857143,8.0,0.833530530333519,0.8486500978469849,0.9339861273765564,0.9339861273765564,0.8184922337532043,0.7919235825538635,0.0023922860185392222,0.04073919485253439,0.3031161855906248,0.3389904201030731,0.21031133830547333,0.038056635377647356,0.0,1700.0,1.0,20.8662109375,0.08508741110563278,0.07391002075746655,0.0849505040794611,0.1882207921839186,0.5051334664225575,0.0,0.9441860988153687,0.984076359774363,0.9274216009706875,0.01750365693019625,185.29006338119507,196.02928161621094,44.181880950927734,218.56837463378906,215.11607360839844,44.181880950927734,5848.937437424155,54.63121057575899,0.9996015812897522,0.924784977402153,1.1102230246251566e-17,-0.35,11.0,0.02239720871856307,0.0,0.5169098442864148,0.6335672338218873,0.49469861345225424,0.04438637584886242,0.2857142857142857,6445.0,13.366596617931542,14.784058124675683,6.646945234536519,2.573744011104466,0.6329869716724638,0.6973520831268979,0.59370074856088,0.0313466475173274,0.894937352076695,0.9216553811158014,0.9694369778435717,0.9694369778435717,0.8807880752110563,0.8639674502510993,0.001312427290635166,0.032054148316724464,8.0,0.443404237,0.38053526299999996,0.60437638454375,1.0,0.36887047016827457,0.02430063403121613,0.36887047016827457,0.36887047016827457,0.36887047016827457,0.34456983613705844,0.0,0.0103796543029492,3.0,0.09901333333333333,0.9994320286561761,0.999947589384445,0.9992655345828716,0.00021573323875199058,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___i1.cmail20.com_ei_i_B2_30B_6B5_csimport_CWF-Billbaord-970x25090.165838.gif,real,,2,970,250,0,41.37,41.37,1.0,True,,8.87,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,127.0,18.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999521175367291,0.0,0.8999521175367291,0.8999521175367291,0.8999521175367291,0.8999521175367291,0.0,6.652124002425921,0.0665212400242592,0.6727717852031996,0.0,100.0,1.0,1.0,1.0,0.0,0.4771480364592869,0.17515151515151514,22.0,0.19841958165168763,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,41.3681640625,0.0,0.0,0.0,0.21841958165168762,0.21841958165168762,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8792.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.06192577319587629,1.0,1.0,0.9999999999999999,7.850462293418876e-17,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___i1.cmail20.com_ei_i_B2_30B_6B5_csimport_CWF-Billbaord-970x25090.165838.gif,real,,2,970,250,20,41.37,31.07,1.331353322018983,True,,9.0,1.0,0.0,0.0,0.0,0.9999946146193391,0.9999947247126537,0.9999945045260246,0.9999947247126537,0.9999945045260246,0.9999945045260246,1.0773811479384693e-14,1.1009331457589866e-07,126.0,127.0,18.0,0.9932358979146001,2.0,1.0,2.0,0.2963220775127411,0.16920931306150225,0.2963220775127411,0.0,0.0,0.0,0.0,0.899849352566873,0.00010276496985606176,0.899849352566873,0.899849352566873,0.899849352566873,0.8999521175367291,0.0,63.72123314672186,1.42200372216042,1.767316108438394,0.0,99.06057548570296,0.9863573691165457,0.9872433317415922,0.9854714064914992,0.0008859626250464769,0.5254930697017823,0.17579075425790755,22.0,0.1986539024114609,1.0,2.0,0.8459543287754059,0.8540178537368774,0.8378908038139343,0.8540178537368774,0.8378908038139343,0.8378908038139343,5.779594204824434e-05,0.008063524961471558,0.31700821220874786,0.3241427540779114,0.30987367033958435,0.007134541869163513,0.0,400.0,1.0,31.072265625,0.00014960012049414217,0.00012354231876088306,0.00014699434032081627,0.21865390241146088,0.21865390241146088,0.0,0.9980740401920571,0.998114185056497,0.9980338953276174,4.014486443976173e-05,1.2089126706123352,1.140881061553955,1.2769442796707153,1.2769442796707153,1.2769442796707153,1.140881061553955,0.004114044294286461,0.06803160905838013,0.9906057548570295,0.988444325030608,-0.004375000000000004,-0.03375,12.0,0.07042733787400912,0.0,0.9462748372235603,0.9511679950785173,0.9413816793686033,0.004893157854957031,0.0,8921.0,1.09906996649719,1.1300195926047987,1.0681203403895814,0.030949626107608652,0.9912296995784879,0.9919432745876176,0.9905161245693584,0.0007135750091295523,0.9958695265802792,0.9958165325196826,0.9959225206408757,0.9959225206408757,0.9959225206408757,0.9958165325196826,2.496329296454641e-09,5.29940605965562e-05,2.0,0.9674893565,0.967050347375,0.9678844647125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.06192577319587629,0.999904001083973,0.9999557944097295,0.9998522077582167,5.179332575638851e-05,0.0,10.0,0.0
